2022-11-18 17:23:33,422 INFO    StreamThr :78588 [internal.py:wandb_internal():91] W&B internal server running at pid: 78588, started at: 2022-11-18 17:23:33.421538
2022-11-18 17:23:35,455 DEBUG   HandlerThread:78588 [handler.py:handle_request():139] handle_request: defer
2022-11-18 17:23:35,455 INFO    HandlerThread:78588 [handler.py:handle_request_defer():162] handle defer: 12
2022-11-18 17:23:35,455 DEBUG   SenderThread:78588 [sender.py:send_request():317] send_request: defer
2022-11-18 17:23:35,455 INFO    SenderThread:78588 [sender.py:send_request_defer():459] handle sender defer: 12
2022-11-18 17:23:35,457 DEBUG   HandlerThread:78588 [handler.py:handle_request():139] handle_request: poll_exit
2022-11-18 17:23:35,457 DEBUG   SenderThread:78588 [sender.py:send_request():317] send_request: poll_exit
2022-11-18 17:23:35,458 DEBUG   HandlerThread:78588 [handler.py:handle_request():139] handle_request: poll_exit
2022-11-18 17:23:35,458 DEBUG   SenderThread:78588 [sender.py:send_request():317] send_request: poll_exit
2022-11-18 17:23:35,459 DEBUG   HandlerThread:78588 [handler.py:handle_request():139] handle_request: server_info
2022-11-18 17:23:35,460 DEBUG   HandlerThread:78588 [handler.py:handle_request():139] handle_request: get_summary
2022-11-18 17:23:35,460 DEBUG   SenderThread:78588 [sender.py:send_request():317] send_request: server_info
2022-11-18 17:23:35,461 DEBUG   HandlerThread:78588 [handler.py:handle_request():139] handle_request: sampled_history
2022-11-18 17:23:35,462 INFO    MainThread:78588 [wandb_run.py:_footer_history_summary_info():3377] rendering history
2022-11-18 17:23:35,462 INFO    MainThread:78588 [wandb_run.py:_footer_history_summary_info():3409] rendering summary
2022-11-18 17:23:35,463 DEBUG   HandlerThread:78588 [handler.py:handle_request():139] handle_request: shutdown
2022-11-18 17:23:35,463 INFO    HandlerThread:78588 [handler.py:finish():814] shutting down handler
2022-11-18 17:23:36,455 INFO    WriterThread:78588 [datastore.py:close():279] close: ./wandb/offline-run-20221118_172333-2c46527n/run-2c46527n.wandb
2022-11-18 17:23:36,460 INFO    SenderThread:78588 [sender.py:finish():1331] shutting down sender
2022-11-18 17:23:36,466 INFO    MainThread:78588 [internal.py:handle_exit():78] Internal process exited
